id,serp_topic_annotation,doc_id,doc_title,query,qid,judgement,actual_qrel_value,card_type,notes,interface_type,doc_browsing_time,doc_decision_time,doc_mark_item_time,topic_id,user,total_time
4351,321,37ebbcf6-43b2-11e1-9091-3ad6d04900db,Action to be postponed on House bill targeting online piracy, instances of piracy,3,0,0,2,,BASE_TIS,0.0,10.3557231426239,0.0,367,840,10.3557231426239
4350,320,39f9943059e04e22c566fb79ef66caf1,"Tropical Storm Earl forms south of Jamaica, threatens Yucatan Peninsula", fatal storm,1,1,0,3,"Mexico and Belize, The tropical storm, named Earl, is the fifth named storm of the season, and the southernmost",BASE,33.59806704521179,20.14709997177124,13.16887593269348,408,830,33.31597590446472
4347,321,da84799d4e3eeada416e0dc6f90b1b42,Why a U.S. ambassador asked Australians to stop pirating ‘Game of Thrones’, instances of piracy,3,0,0,2,,BASE_TIS,0.0,16.26043701171875,0.0,367,840,16.26043701171875
4345,315,1e03fecf4d33b7896203298ab3858156,Piracy is on the rise in the world’s most crucial shipping lane, pirates board ship,1,1,1,6,"Last week, the Sunrise 689, a Vietnamese oil tanker, disappeared off the radar. This Thursday, it motored toward the Vietnamese coast under protection of a naval vessel. Pirates of unknown nationality had seized the ship Oct. 2 and kept its crew hostage while they siphoned a third of its cargo: some 2,000 metric tons of oil. ""They put knives on our throats and threatened to kill us if we resist,"" the ship's deputy captain told the Associated Press by cellphone. One crew member broke his leg after trying to flee the pirates, reported the AP.",BASE_GOOGLE,86.51083111763,47.00727224349976,39.03029704093933,367,856,86.03756928443909
4343,320,b229cd98-a5b2-11e1-9e73-f4e3879b34a3,"Experts disparage use of test for prostate cancer, but many men may reject advice", fatal storm,1,0,0,3,,BASE,0.0,1.5486578941345217,0.0,408,830,1.5486578941345217
4341,315,5c68c38c-6ba2-11e5-b31c-d80d62b53e28,Family Filmgoer reviews ‘Pan’ and more, pirates board ship,1,0,0,6,,BASE_GOOGLE,0.0,17.21257996559143,0.0,367,856,17.21257996559143
4338,320,5ac05a47d8abaa5e37cc2afcfa37d79b,Tropical Storm Erika expected to strengthen as it speeds west toward Bahamas, fatal storm,1,1,0,3,"On Tuesday morning, Tropical Storm Erika was  about 750 miles east of the Leeward Islands in the tropical Atlantic",BASE,24.11169409751892,17.731189966201782,6.134808778762817,408,830,23.8659987449646
4337,321,bfb6af1b89d43f0a9de6fe53c4466145,‘Game of Thrones’ exec says piracy is ‘better than an Emmy.’ He has a point., instances of piracy,3,0,0,2,,BASE_TIS,0.0,21.17799186706543,0.0,367,840,21.17799186706543
4334,320,b33a4e51f42d394b9dc515fb22c9c62b,"Roads begin to clear from snow, ice; man reported dead after crash", fatal storm,1,0,0,3,,BASE,0.0,1.6618080139160156,0.0,408,830,1.6618080139160156
4333,321,7de96ca6-3cc3-11e3-b7ba-503fb5822c3e,Facing Russian prison for a peaceful protest, instances of piracy,3,0,0,2,,BASE_TIS,0.0,5.733689069747925,0.0,367,840,5.733689069747925
4331,311,e4a41a57b407b7e308f46ec31863a5a4,CLEAR launches expedited ID screening at Dulles and National, airport screening,4,1,1,2,"Fliers traveling through Reagan National and Dulles International airports
travelers enrolled in CLEAR will move through special lines where their travel documents and identity will be checked using CLEAR’s biometric platform, a machine that scans their iris image or fingerprint. From there, they will be directed to physical screening. People enrolled in TSA’s Pre-Check program will be directed to that line; other travelers will move into the regular screening line.",BASE_TIS,89.68481993675232,38.40176296234131,51.13005900382996,341,837,89.53182196617126
4329,315,13c6ddfe8e78011931b871614d9b16e3,7 questions about the Navy’s autonomous ‘swarmboats’, pirates board ship,1,0,0,6,,BASE_GOOGLE,0.0,18.344847917556763,0.0,367,856,18.344847917556763
4327,320,1f5fe03d5404e83566bb939b0bc32b64,"Tropical Storm Erika strengthens on approach to Caribbean, may impact Florida by Sunday as hurricane", fatal storm,1,1,0,3,"Florida, Tropical Storm Erika is becoming better organized and stronger as it zips (west at 17 mph) towards the northern Caribbean.",BASE,26.22553014755249,12.087690114974976,13.985002994537354,408,830,26.07269310951233
4325,320,3031c1f7e4d140ed995999299362e884,"The Daily 202: As Ex-Im Fight Wraps, Sugar May Become The Right’s Next Litmus Test", fatal storm,1,0,0,3,,BASE,0.0,1.5658018589019775,0.0,408,830,1.5658018589019775
4324,315,ca8a3ceb31db2843abc4956f309074a7,New book on piracy prosecution and punishment, somali pirates,4,0,0,6,,BASE_GOOGLE,0.0,16.884066104888916,0.0,367,856,16.884066104888916
4323,320,34863fb78e9e0886ad3eeb83a11b0ca8,Uber tries out ‘panic buttons’ after alleged rape cases in South Africa, fatal storm,1,0,0,3,,BASE,0.0,1.889246225357056,0.0,408,830,1.889246225357056
4322,319,e7b967a2-1b57-11e5-bd7f-4611a60dd8e5,Testimony shows many at Metro were in a haze while train was stranded, train tunnel flood,3,1,1,2,"It mentions the name of the metro tunnel where the disaster took place, and if anyone died. The hearing testimony and the transcripts of interviews with participants in the Jan. 12 calamity that left 61-year-old Carol Glover of Alexandria dead reveal this: Nobody had a clear idea what anybody else was doing as smoke filled the L’Enfant Plaza station.",BASE_TIS,73.5526659488678,34.4326069355011,38.97825288772583,363,857,73.41085982322693
4321,315,30603efe-34e6-11e3-80c6-7e6dd8d22d8f,Charles Lane: ‘Captain Phillips’ and lessons for food aid, somali pirates,4,1,1,6,"So it was that when pirates seized the 500-foot Maersk Alabama in April 2009, the ship — flying the Stars and Stripes, with Capt. Richard Phillips in charge of an American crew — was carrying, according to a spokesman, 8,000 metric tons of American-made vegetable oil, bulgur wheat, corn soya blend and dehydrated vegetables to the United Nations’ World Food Programme in Mombasa, Kenya.",BASE_GOOGLE,40.02034497261048,25.940496921539307,13.788196086883543,367,856,39.72869300842285
4320,320,56c2ae122ad75d49a1a0109c8d96c149,Increasing chances for tropical storm conditions in the Mid-Atlantic this weekend, fatal storm,1,1,0,3,"Tropical Storm Hermine — has shifted westward closer to the East Coast, Labor Day",BASE,32.73344802856445,15.281962156295776,17.18137812614441,408,830,32.463340282440186
4318,315,af68f09c-52d7-11e3-9e2c-e1d01116fd98,No title was available, somali pirates,4,0,0,6,,BASE_GOOGLE,0.0,9.163710117340088,0.0,367,856,9.163710117340088
4317,320,6943cafc-c2cc-11e1-99f6-7f2e755d43fd,Power outages after storm could last for days, fatal storm,1,0,0,3,,BASE,0.0,9.619770050048828,0.0,408,830,9.619770050048828
4315,311,4120d4ea1b766740ef0fbb9dc20b9e10,"More needed against ‘insider threat’ at airports, report says", airport screening,4,0,0,2,,BASE_TIS,0.0,7.715980768203735,0.0,341,837,7.715980768203735
4314,315,61b14f82-1ca7-11e7-855e-4824bbb5d748,Suspected Somali pirates attack ship off Yemen: Authorities, somali pirates,4,0,1,6,,BASE_GOOGLE,0.0,19.66164803504944,0.0,367,856,19.66164803504944
4313,320,435cb680-9d04-11e5-a3c5-c77f2cc5a43c,"For 55 officers involved in fatal shootings this year, it wasn’t their first time", fatal storm,1,0,0,3,,BASE,0.0,1.4587640762329102,0.0,408,830,1.4587640762329102
4312,315,00029f4a07559d69995bfc013985924a,"At the bottom of the Arabian Sea, a 500-year-old shipwreck from the fleet of Vasco da Gama", piracy ship boarded,5,0,0,6,,BASE_GOOGLE,0.0,37.330947160720825,0.0,367,856,37.330947160720825
4311,320,15cc57458b58fca3b818490c16d61cd4,Heavy rain and flooding begin in Texas as Tropical Storm Bill makes landfall, fatal storm,1,1,0,3,"Tropical Storm Bill, Texas.  Monday night onwards",BASE,29.245065927505493,2.3215579986572266,26.63695502281189,408,830,28.958513021469116
4310,311,cef9ebc7fa7c0fe98b98513432876273,TSA sending help to Chicago to speed security screening — but says you should still get to airport 3 hours early, airport screening,4,0,0,2,,BASE_TIS,0.0,22.990445852279663,0.0,341,837,22.990445852279663
4308,283,705a06d0-538f-11e3-a7f0-b790929232e1,Warsaw climate conference produces little agreement, hyphoon damage,4,1,0,2,"It is impossible to blame climate change for any specific weather event, including the ferocious typhoon that killed more than 5,200 people and displaced 4 million in the Philippines two weeks ago. This  shows just what these storms can do antwere in the world.",BASE_TIS,86.86447715759277,35.7317271232605,50.73793888092041,408,840,86.46966600418091
4307,311,0ad0297b51760f715083385fde0e0ef2,Change in TSA screening may mean longer waits at TSA checkpoints, airport screening,4,0,1,2,,BASE_TIS,0.0,16.495200872421265,0.0,341,837,16.495200872421265
4305,315,dd2637c6-2d00-11e3-97a3-ff2758228523,"World Digest: Oct. 4, 2013", piracy ship boarded,5,1,0,6,"Dutch Foreign Minister Frans Timmermans said he intends to file suit at the International Tribunal for the Law of the Sea, based in Hamburg, Germany, to recover the Greenpeace ship Arctic Sunrise, which the Russian government seized last month after activists for the environmental group protested at an oil platform in the Arctic Ocean. Timmermans said he would also try to obtain the release of the ship’s 30 occupants, charged with piracy by Russia, via diplomatic channels.",BASE_GOOGLE,35.41911721229553,20.819695949554443,14.447268009185793,367,856,35.266963958740234
4304,320,8ade4d1239e63e8688e232bcb484dc0b,Tropical Storm Matthew may pose a threat to the U.S. coast next week, fatal storm,1,1,0,3,Tropical Storm Matthew. Wednesday towrds Friday,BASE,57.82264995574951,8.419004917144775,49.21923112869263,408,830,57.6382360458374
4303,320,fc807596-c3ca-11e6-9578-0054287507db,Fatal shootings by police remain relatively unchanged after two years, fatal storm,1,0,0,3,,BASE,0.0,1.658725023269653,0.0,408,830,1.658725023269653
4302,283,117911a8-2556-4c84-90f1-8034e8e8a001,Syria's ancient sites were already damaged by war. Now they’re being looted., hyphoon damage,4,0,0,2,,BASE_TIS,0.0,1.515965223312378,0.0,408,840,1.515965223312378
4301,315,0205571b80cde153b47ba8bf5737dc68,Confederate ship hijacked by a slave found off S.C. coast, piracy ship boarded,5,1,1,6,"The story of the Planter and its heroic hijacker, Robert Smalls, was big news in the Northern press when the ship was taken out of Charleston Harbor late on the night of  May 13. Its white crew had gone ashore to party that evening and Smalls was left in charge. In a prearranged plan, he collected his family and some friends and, disguised as a captain, sailed the ship past five Confederate forts that guarded the Charleston Harbor. As a wheelman — the equivalent of a captain — he had sailed in and out of the harbor so many times, he knew what signals to use to safely pass by the forts.",BASE_GOOGLE,71.18367195129395,63.19462203979492,7.863204956054687,367,856,71.05782699584961
4300,283,b146bffb9af62003fd3d75726b37311c,Florida’s losses from a big hurricane could reach a mind-blowing $200 billion, hyphoon damage,4,0,0,2,,BASE_TIS,0.0,8.571364879608154,0.0,408,840,8.571364879608154
4299,283,3fe7b75e-c19e-11e3-b574-f8748871856a,Pope promises action on clergy sex abuse, hyphoon damage,4,0,0,2,,BASE_TIS,0.0,5.128133058547974,0.0,408,840,5.128133058547974
4297,311,8f1acdacccf416203d1806bc21f92182,Holiday travel Hall of Shame: TSA edition, airport screening,4,1,0,2,"Air travelers from Illinois, Missouri, Washington state and New Mexico may soon face added scrutiny from the Transportation Security Administration. As the New York Times reported Monday, the TSA may stop accepting driver’s licenses from those four states as sufficient photo identification at airports because they fail to meet the requirements of the “REAL ID” Act. Restrictions on IDs from other noncompliant states could follow soon thereafter.",BASE_TIS,63.23941206932068,47.38056802749634,15.70439887046814,341,837,63.08496689796448
4296,315,7de96ca6-3cc3-11e3-b7ba-503fb5822c3e,Facing Russian prison for a peaceful protest, piracy ship boarded,5,0,0,6,,BASE_GOOGLE,0.0,19.106439113616943,0.0,367,856,19.106439113616943
4295,273,0fd2a9f4b453092cea3b67ff8a509b47,"With record numbers at security checkpoints, TSA offers tips to avoid hassles", airports use security measures luggage,3,0,1,3,,BASE,0.0,7.930156946182251,0.0,341,830,7.930156946182251
4294,315,c8436c519ad86188bd4ed2b4f267c084,"Piracy back on the rise off Somalia, U.S. military says", piracy ship boarded,5,0,1,6,,BASE_GOOGLE,0.0,39.90029406547546,0.0,367,856,39.90029406547546
4293,315,6a7a71dd5bf5af8bd7bf1d4c1c87c22f,Why Nigeria’s election year may see a spike in pirate attacks, piracy ship boarded,5,0,0,6,,BASE_GOOGLE,0.0,41.43032002449036,0.0,367,856,41.43032002449036
4292,283,4cab988c-79d2-11e5-a958-d889faf561dc,Hurricane Patricia weakens after slamming into Mexico’s coast, hurricane damage,6,1,0,2,"Hurricane Patricia, packing the strongest hurricane winds ever recorded, weakened overnight to a Category 1 storm as it moved inland over southwestern Mexico, according to the National Hurricane Center. The hurricane is expected to become a tropic storm later today, but could still produce heavy rains that cause flash floods and mudslides, the center warned.This explains all that as happened  and what could also be on the way , torrential rain and mudslides , flash flooding.",BASE_TIS,108.84751296043396,26.03579592704773,82.61236095428467,408,840,108.6481568813324
4290,273,48f9a5bd3cbe3b6fbb7ce903b8500ceb,7 ways that Congress’ must-pass aviation law will affect your travels, airports use security measures luggage,3,1,1,3,"Legislation, security screening lines want more airports to introduce “Checkpoints of the Future,”",BASE,52.30970001220703,18.942201137542725,32.7788360118866,341,830,51.72103714942932
4289,311,bf52c568-a5ea-11e2-8302-3c7e0ea97057,The Navigator: Speak out now on full-body scanners, airport screening,4,0,0,2,,BASE_TIS,0.0,11.305054903030396,0.0,341,837,11.305054903030396
4288,316,007cf8e2f0867bf2db10a49162386e83,Deadly Tropical Cyclone Hudhud lashes India with winds over 100 mph, deadly storm,5,1,1,3,"Tropical Cyclone Hudhud came ashore in India near the city of Visakhapatnam on Sunday with wind speeds over 100 mph and torrential rain, killing at least eight people in the states of Andhra Predesh and Orissa.

According to the Associated Press, at least 400,000 people were evacuated ahead of the storm, and damage in Visakhapatnam was significant:

Visakhapatnam, one of the largest cities in southern India and a major naval base, bore the brunt of Hudhud’s fury. Television footage showed downed electrical poles, uprooted trees and debris strewn in the streets. Train and cellphone services were disrupted. Electricity was disconnected in parts of Andhra Pradesh to avoid electrocutions, said Arvind Kumar, a relief and rescue official.",BASE,19.543452978134155,15.877984046936035,3.48511004447937,408,853,19.363094091415405
4287,273,4120d4ea1b766740ef0fbb9dc20b9e10,"More needed against ‘insider threat’ at airports, report says", airports use security measures luggage,3,0,0,3,,BASE,0.0,6.057075023651123,0.0,341,830,6.057075023651123
4286,311,d1067567229717c746e7fee8597011a8,"TSA agents will be touching passengers in a way that would get other people arrested, report says. What else is new?", airport screening,4,0,1,2,,BASE_TIS,0.0,74.64426684379578,0.0,341,837,74.64426684379578
4285,316,02393ce93896e736e5b89cc1206cf62a,Imagery: Before and after deadly blizzard strikes Himalayas, deadly storm,5,0,1,3,,BASE,0.0,7.613522052764893,0.0,408,853,7.613522052764893
4283,300,d793e090-2582-11e3-b75d-5b7f66349852,"Death toll at 130 in Mexican floods, mudslides", floods in football tunnels,2,0,1,6,,BASE_GOOGLE,0.0,4.616841077804565,0.0,363,831,4.616841077804565
4282,316,bced9f4d697470ca1743dc341a6f8917,"Typhoon Chan-hom bears down on China, could be among strongest for Shanghai", typhoon property damage,3,1,1,3,"Powerful Typhoon Chan-hom is tracking west toward China on Friday, just hours away from making landfall south of Shanghai. Wind speeds are increasing along the coast as the typhoon’s outer rain bands have already begun to sweep over the densely populated region.

Chan-hom had sustained wind speeds up to 115 mph on Friday morning, and its outer rain bands stretched across nearly 300 miles of coastline from Shanghai to Wenzhou. Even though Chan-hom’s eyewall is still about 200 miles offshore, a buoy off the coast of Taizhou had already recorded sustained winds of 70 mph, and wind gusts are climbing above 40 mph in Ningbo. So far Shanghai has recorded a sustained wind of 20 mph and gusts up to 38 mph.

Conditions will continue to deteriorate in Shanghai as the center of Chan-hom moves closer over the next 12 hours. The Joint Typhoon Warning Center is forecasting Chan-hom to turn north as it comes ashore near the city of Ningbo on Saturday evening, local time. Around six hours later, the typhoon’s eye will be almost directly over Shanghai.",BASE,24.348767042160038,21.29034399986267,2.9215750694274902,408,853,24.21191906929016
4281,304,c79b3da6-6f1a-11e2-8b8d-e0b59a1b8e2a,Federal Faces: Daniel E. Liddell focuses on airport safety, airport security procedures,5,1,0,2,"The former Marine, in fact, has written a book that is used to train security personnel. It’s called the “National Standardization Guide to Improving Security Effectiveness.” Tasks at each duty area have been inventoried and catalogued. The “knowledge, values and skills” associated with airport security jobs have been identified under what Liddell describes as a systems approach to training, and this approach has been replicated at 30 U.S. airports. Central to Liddell’s philosophy is not only using technology, such as X-ray machines and explosives trace-detection equipment and having the correct rules and procedures in place, but focusing on people’s skills.",BASE_TIS,19.427715063095093,14.505527019500732,4.778122186660767,341,836,19.2836492061615
4280,300,e2867ff6-6253-11e6-8b27-bb8ba39497a2,"After deadly flash flood, concern about development’s impact on Ellicott City", floods in football tunnels,2,0,0,6,,BASE_GOOGLE,0.0,7.031205177307129,0.0,363,831,7.031205177307129
4279,273,e4a41a57b407b7e308f46ec31863a5a4,CLEAR launches expedited ID screening at Dulles and National, airport screening,4,1,1,3,"dulles airport, a membership-based screening program",BASE,25.65695309638977,2.200908899307251,23.281350135803223,341,830,25.482259035110474
4278,273,3e7ab38fc98f318e0fd78d4af23fee34,TSA relaxes screening for ‘wounded warriors’, airport screening,4,1,1,3,"Multiple airports, Wounded veterans and active-duty troops will move through airport-security with a bit more ease starting starting this week due to a new airport-security policy.",BASE,28.16831398010254,13.296474933624268,14.624961137771606,341,830,27.921436071395874
4277,316,c24960e2-3294-11e3-9c68-1cf643210300,Cyclone Phailin forces tens of thousands to flee northeast India, typhoon property damage,3,1,0,3,"Cyclone Phailin, the most powerful storm to take aim at northeastern India since 1999, forced the evacuation of tens of thousands along the Bay of Bengal coastline as it threatened to flood escape routes, disrupt rail service and cut off power for weeks.

Phailin, which means “sapphire” in Thai, has winds of 135 mph and was expected to make landfall about 6 p.m. local time Saturday, according to L.S. Rathore, director-general of the India Meteorological Department. The U.S. Navy’s Joint Typhoon Warning Center in Hawaii estimated Phailin’s top winds at 161 mph, a Category 5 on the U.S. hurricane scale, which is different than the one used by the rest of the world. Hurricane Andrew in 1992, was a Category 5 storm.",BASE,21.53798604011536,17.66469407081604,3.4965929985046387,408,853,21.16128706932068
4276,315,b81051af-ee75-4351-a0fa-3deb7621b43e,Masked attackers beat Greenpeace firefighters in Russia, piracy ship boarded,5,1,0,6,"Masked men carrying pistols, knives and truncheons stormed a Greenpeace camp site and severely beat volunteer firefighters in southern Russian on Friday, the environmentalist group said, leaving one activist with a broken nose and another with fractured ribs.
Greenpeace’s most sensational conflict in Russia came in 2013 when a crew of 30 activists and journalists aboard the group’s ship, Arctic Sunrise, were arrested near an oil rig owned by a subsidiary of Gazprom, the Russian state energy giant, in the Pechora Sea in northwest Russia. The team aboard the ship was charged with piracy, but later pardoned after international negotiations.",BASE_GOOGLE,79.05040001869202,4.812300205230713,74.09713387489319,367,856,78.9094340801239
4274,304,6be2f768-6ed6-11e2-ac36-3d8d9dcaa2e2,Strengthening security at the nation’s airports, airport security procedures,5,1,0,2,"As important as it is to use X-ray machines and explosive trace-detection equipment and to have the correct rules and procedures in place, Liddell said transportation security relies on the skills of the people responsible for it.

“People performance is the cornerstone,” he said. “When I set out to improve things, I look at the people. I look at their proficiency, their skill in doing something and how well they’re doing that job.”",BASE_TIS,25.025084972381592,20.02500581741333,4.847611904144287,341,836,24.872617721557617
4273,315,e132c98f8704cc56d3ec89c20c39f170,Fourth Circuit upholds harsh piracy punishment against Eighth Amendment challenge, piracy ship boarded,5,0,0,6,,BASE_GOOGLE,0.0,16.031960010528564,0.0,367,856,16.031960010528564
4272,283,3f7108ac-3373-11e3-9c68-1cf643210300,"Wind, rain pound India as huge cyclone hits", hurricane damage,6,1,1,2,"BERHAMPUR, India — An immense, powerful cyclone packing destructive winds hammered eastern India on Sunday, forcing more than 500,000 people to evacuate and sending seawater surging inland. The number of casualties and the extent of damage from Cyclone Phailin won’t become clear until after daybreak, officials said.

The storm, which made landfall early Saturday night near the town of Golpalpur in Orissa state, was expected to cause large-scale power and communications outages and shut down road and rail links, officials said. It is also expected to cause extensive damage to crops. This storm is explained by all the above ,  and the devastation it as caused across Berhampur in India",BASE_TIS,104.82764911651611,5.543689966201782,99.0204119682312,408,840,104.56410193443298
4271,273,e6b1f52823a64bef434245fa058fbfec,Airport security measures aren’t good enough. Here’s a fix., airport screening,4,0,0,3,,BASE,0.0,24.31277298927307,0.0,341,830,24.31277298927307
4269,316,6179aaef7dd7f6c1c834d66696661334,"Typhoon Soudelor roars ashore in Taiwan with winds over 100 mph, 3 feet of rain", typhoon property damage,3,1,1,3,"Torrential rainfall, mudslides and power outages are all but imminent in Taiwan as Typhoon Soudelor roars ashore on Friday.

On Friday morning, eastern time, Soudelor was just over 100 miles east of Taiwan, and expected to make landfall directly over the center of the island on Friday evening. The huge typhoon has sustained winds of 125 mph — the equivalent of a category 3 hurricane. The storm’s hurricane-force winds extend up to 46 miles from the center which will sweep over the entire northeast coast of the island as Soudelor makes landfall.",BASE,21.052407026290894,17.150511980056763,3.64310884475708,408,853,20.793620824813843
4268,314,f1e1b650-4e33-11e3-ac54-aa84301ced81,"After Typhoon Haiyan, Guiuan in the Philippines begins rebuilding", typhoon property damage,3,1,1,3,"At 6 a.m. Friday, Dionesio de la Cruz, 40, was hammering together a bed, using scavenged rusty nails. He had already built a temporary shelter out of the remains of his house in Guiuan, about 100 miles from Leyte’s devastated capital, Tacloban

Guiuan was one of the first towns hit by the typhoon. It suffered massive damage, but casualty figures were lower than in Tacloban and elsewhere because it was largely spared from storm surges.",BASE,36.752031087875366,13.248307943344116,23.269129037857056,408,852,36.51743698120117
4266,307,197a8868-c969-11e2-8da7-d274bc611a47,Somali pirates will face death penalty in federal trial in Virginia, boats ships ilegally pirate,6,1,1,5," four Americans held aboard their yacht by Somali pirates had been shadowed in the Indian Ocean by a U.S. aircraft carrier, two guided-missile destroyers and a cruiser. The U.S. military and FBI agents wanted to negotiate; the pirates wanted to reach land.

When one of the destroyers neared the 58-foot sailing boat, gunfire erupted. By the time Navy SEALs reached the Quest, the four Americans had been fatally shot — the first time U.S. citizens were killed in a wave of piracy that has rippled out from the coast of Somalia in recent years",BASE_WAPO,115.13539099693298,62.468246936798096,52.196418046951294,367,832,114.66466498374939
4264,316,63c8e66992278b6e5db8ee3cbad69ce1,Destructive Super Typhoon Rammasun slams into southeast China, typhoon property damage,3,1,0,3,"Super Typhoon Rammasun slammed onto shore in southeast China this morning, bringing extreme wind, torrential rain, and causing dangerous landslides to a population of millions. The eye wall of the typhoon made landfall at 3:30 pm local time in China’s Hainan Province. Clocking sustained winds of 155 mph and gusts up to 175 mph, Rammasun is now one of the strongest typhoons to make landfall in mainland China on record.",BASE,14.525874853134155,10.713802099227903,3.576105117797852,408,853,14.289907217025755
4263,273,185a14ae-5f4b-11e7-84a1-a26b75ad39fe,Dept. of Homeland Security frees Emirati airline from laptop ban, airport screening,4,1,1,3,"Emirates airline, freed from pores screening due to eng=hanced prodcured",BASE,22.424278020858765,2.23439884185791,20.00122714042664,341,830,22.23562598228455
4262,300,8e0b2be4-eae8-11e5-b0fd-073d5930a7b7,"Questions on cables’ safety demand 24-hour Metro shutdown, Wiedefeld says", fire in transportation tunnels,5,0,1,6,,BASE_GOOGLE,0.0,11.253381967544556,0.0,363,831,11.253381967544556
4261,311,befaf098-fdb9-11e5-80e4-c381214de1a3,Brussels airport bombings bring new security measures in U.S., airport security mesasures,6,1,1,2,"Brussels airport bombings bring new security measures in U.S.
Americans can expect to be sniffed by more dogs, scrutinized by more armed police officers and faced with longer security lines. 
 travelers will see a much more visible police presence at airports in the months to come and an increase in bomb-sniffing dogs as rapidly as they can be trained. He said passengers should expect more random searches as they enter airports and after they pass through checkpoints into secure boarding areas.",BASE_TIS,116.3227858543396,53.72101593017578,62.2536928653717,341,837,115.97470879554749
4260,315,1510d5c0-901a-11e3-b46a-5a3d0d2130da,"World Digest: Feb. 7, 2014", piracy ship boarded,5,1,0,6,"Turkish security forces detained a Ukrainian air passenger suspected of making a bomb threat Friday in an attempt to hijack a flight to Sochi, Russia, where the Winter Olympics were opening.
As soon as the pilot of the Pegasus Airlines flight from Kharkiv, Ukraine, signaled authorities that there was a hijacking attempt, an F-16 fighter jet was scrambled and escorted the plane to Istanbul, its original destination, NTV television reported.",BASE_GOOGLE,81.88899803161621,31.53468489646912,50.22587013244629,367,856,81.7605550289154
4258,304,83b0fd3a-2364-11e2-ac85-e669876c6a24,"Airport security checks are vulnerable to fake boarding passes, experts warn", airport security procedures,5,1,1,2,"Information about reading and altering boarding pass bar codes has circulated on online forums for several months, and has recently been picked up by security researchers. Many of them note that the potential for tampering with the passes has been exacerbated by the proliferation of smartphones that can read the bar codes and free software that can manipulate them.In response to written questions, John S. Pistole, the administrator of the TSA, said that the potential for tampering with printed boarding passes has existed since the inception of e-ticketing but that the agency has added protective measures “both seen and unseen.”",BASE_TIS,54.6598048210144,30.724751949310303,23.77119207382202,341,836,54.495944023132324
4257,316,13f60930-3dfc-11e5-8e98-115a3cf7d7ae,China hit by typhoon after 10 dead or missing in Taiwan, typhoon property damage,3,1,1,3,"BEIJING — Typhoon Soudelor hit Taiwan on Saturday, lashing the island with winds of up to 150 mph and killing at least six people before heading on to China’s southeast coast.",BASE,14.971735000610352,11.04942512512207,3.5313198566436768,408,853,14.580744981765747
4256,314,13f60930-3dfc-11e5-8e98-115a3cf7d7ae,China hit by typhoon after 10 dead or missing in Taiwan, typhoon property damage,3,1,1,3,"BEIJING — Typhoon Soudelor hit Taiwan on Saturday, lashing the island with winds of up to 150 mph and killing at least six people before heading on to China’s southeast coast.

The storm’s winds were so strong that they reportedly blew a cargo train in Nanao in Yilan County off the tracks and overturned it. In Kaohsiung, an 880-pound Buddha statue was blown from its pedestal, the Central News Agency said.",BASE,35.61734914779663,3.3149731159210205,32.1472270488739,408,852,35.46220016479492
4255,273,f989150e-f2f5-11e2-ae43-b31dc363c3bf,TSA opens faster screening options to general public, airport screening,4,1,1,3,"Multiple Airports, The Transportation Security Administration is relaxing its screening guidelines for frequent fliers and some international travelers willing to submit to pre-screenings.",BASE,28.372435092926025,13.386348009109495,14.729432106018066,341,830,28.115780115127563
4254,317,f73cad84-e76c-11e4-9a6a-c1ab95a0600b,TSA tightens rules for screening airport and airline workers, airport security mesasures,6,1,1,6,"a Federal Aviation Administration employee allegedly used a badge to access a secure area at the same airport — Atlanta’s Hartsfield-Jackson International Airport 
TSA increased the random and unpredictable screening of aviation workers at various airport access points 
airport and airline employees who are traveling as passengers would no longer be permitted to bypass the scrutiny faced by other passengers
Anyone who boards an airplane other than on-duty pilots and crew will be screened
Airports will also be required to reduce the number of access points to secure areas and to subject airport workers to random screening throughout each workday",BASE_GOOGLE,614.1134941577911,30.40665102005005,583.3648409843445,341,838,613.7714920043945
4253,314,c24960e2-3294-11e3-9c68-1cf643210300,Cyclone Phailin forces tens of thousands to flee northeast India, typhoon property damage,3,1,0,3,"Phailin, which means “sapphire” in Thai, has winds of 135 mph and was expected to make landfall about 6 p.m. local time Saturday, according to L.S. Rathore, director-general of the India Meteorological Department. The U.S. Navy’s Joint Typhoon Warning Center in Hawaii estimated Phailin’s top winds at 161 mph, a Category 5 on the U.S. hurricane scale, which is different than the one used by the rest of the world. Hurricane Andrew in 1992, was a Category 5 storm.",BASE,12.306823015213013,2.8420681953430176,9.030518770217896,408,852,11.872586965560913
4252,316,27a032b2ebd088383d2970ce9b06ab6e,‘Exceptionally strong’ typhoon to slam Taiwan early Friday, typhoon property damage,3,1,1,3,"Packing winds of 160 mph, Super Typhoon Nepartak is making a beeline toward southern Taiwan, where it is expected to make landfall early Friday local time.",BASE,29.79721188545227,25.85609006881714,3.496645927429199,408,853,29.352735996246338
4251,300,8c61673c-a1aa-11e4-9f89-561284a573f8,Metro ventilation systems scrutinized as Congress members are briefed on incident, fire in transportation tunnels,5,0,1,6,,BASE_GOOGLE,0.0,10.499308109283447,0.0,363,831,10.499308109283447
4250,304,eac99c454d49cb0a899d347f53186561,"No ban on travelers from West Africa, but additional screenings are coming", airport security procedures,5,0,1,2,,BASE_TIS,0.0,3.5144920349121094,0.0,341,836,3.5144920349121094
