id,serp_topic_annotation,doc_id,query,qid,rank,original_rank,click,time_spent,judgement,actual_qrel_value,card_type,interface_type,topic_id,user,ndcg_10,cards_shown
12989,240,8033a096-5b44-11e2-beee-6e38f5215402, airport screening,4,3,42,0,0.0,0,1,5,BASE_WAPO,341,800,0.8191269840632233,4
12988,240,bf52c568-a5ea-11e2-8302-3c7e0ea97057, airport screening,4,2,22,1,1.24,0,0,5,BASE_WAPO,341,800,0.8191269840632233,4
12987,240,f989150e-f2f5-11e2-ae43-b31dc363c3bf, airport screening,4,1,24,1,1.576,0,1,5,BASE_WAPO,341,800,0.8191269840632233,4
12986,253,aff7eb76-6891-11e6-99bf-f0cf3a6449a6, hurricane damage,6,4,19,0,8.918,0,0,6,RAND,408,799,0.828299649216492,7
12985,253,7640c4a1fcb629d95ac696142183da86, hurricane damage,6,2,25,1,0.899,0,1,5,RAND,408,799,0.828299649216492,7
12984,253,4918296ea0751b8c9e9ac98d39664235, hurricane damage,6,1,13,0,10.046,0,1,6,RAND,408,799,0.828299649216492,7
12983,241,cfe5dfd2-7904-11e1-96fc-4e3f9a8561ee, carry on luggage airport,2,28,12,1,0.002,0,0,3,RAND,341,798,0.3911296106359335,6
12982,241,8444d1915d8f5cbd2e0572480580ef24, carry on luggage airport,2,27,11,1,0.004,0,0,3,RAND,341,798,0.3911296106359335,6
12981,241,91e5b42b9e7d5f3cc78d3cff439ff877, carry on luggage airport,2,26,29,1,0.002,0,0,3,RAND,341,798,0.3911296106359335,6
12980,241,559042c4-9a48-11e3-b88d-f36c07223d88, carry on luggage airport,2,25,42,1,0.002,0,0,3,RAND,341,798,0.3911296106359335,6
12979,241,aed7d9701d43f555e9c37e05592e4c47, carry on luggage airport,2,23,37,1,0.004,0,0,5,RAND,341,798,0.3911296106359335,6
12978,241,d945b20a-d462-11e6-945a-76f69a399dd5, carry on luggage airport,2,22,44,1,0.001,0,0,6,RAND,341,798,0.3911296106359335,6
12977,238,fe69922e-17ef-4020-8342-1b07fde0a55b, transport tunnel explosion,6,5,30,0,0.582,0,0,3,RAND,363,794,0.7752387091786713,6
12976,238,f72255d6-eba4-11e1-a80b-9f898562d010, transport tunnel explosion,6,4,40,0,0.0,0,0,6,RAND,363,794,0.7752387091786713,6
12975,238,d8f300e7-995d-40de-a082-3171f0cc0ea9, transport tunnel explosion,6,3,13,0,0.0,0,0,5,RAND,363,794,0.7752387091786713,6
12974,238,e250e5c8bb9da7dbd674b5b47a67c3c0, transport tunnel explosion,6,2,22,0,0.0,0,0,3,RAND,363,794,0.7752387091786713,6
12973,238,2749aae3338d144ae90ef04e943075f5, transport tunnel explosion,6,1,43,0,0.028,0,0,5,RAND,363,794,0.7752387091786713,6
12972,250,befaf098-fdb9-11e5-80e4-c381214de1a3, airport security mesasures,6,10,45,1,1.576,0,1,3,RAND,341,818,0.4923908681256006,8
12971,250,4d016a0e-2b04-11e5-bd33-395c05608059, airport security mesasures,6,9,31,0,2.378,0,0,3,RAND,341,818,0.4923908681256006,8
12970,250,482ed90c-46dd-11e2-8061-253bccfc7532, airport security mesasures,6,8,6,0,0.0,0,0,2,RAND,341,818,0.4923908681256006,8
12969,250,4d0dc5d1d779de995afbfc34ba0d984e, airport security mesasures,6,7,7,1,0.002,0,1,3,RAND,341,818,0.4923908681256006,8
12968,245,84d38a0193a2a7117e1b4102a7440cd3, transport tunnel explosion,6,6,34,0,0.0,0,0,2,BASE_TIS,363,807,0.7752387091786713,2
12967,245,b55c85d8-1074-11e6-81b4-581a5c4c42df, transport tunnel explosion,6,5,31,1,0.983,0,0,2,BASE_TIS,363,807,0.7752387091786713,2
12966,250,e16f064684aea98db34f7c8c9a84562e, airport security mesasures,6,4,11,0,0.0,0,0,3,RAND,341,818,0.4923908681256006,8
12965,250,698680e5d7ccc567f41769abd6464b5a, airport security mesasures,6,3,32,0,0.0,0,1,6,RAND,341,818,0.4923908681256006,8
12964,250,91e5b42b9e7d5f3cc78d3cff439ff877, airport security mesasures,6,2,39,0,0.0,0,0,6,RAND,341,818,0.4923908681256006,8
12963,250,960a655e37a62111439e35f268d4952a, airport security mesasures,6,1,9,0,0.0,0,0,5,RAND,341,818,0.4923908681256006,8
12962,247,aa5f5ca6111a879554f1e45956895308, boats ships ilegally pirate,6,11,2,0,2.2,0,0,3,RAND,367,808,0.2385024498843459,6
12961,247,4918296ea0751b8c9e9ac98d39664235, boats ships ilegally pirate,6,10,48,0,0.0,0,1,3,RAND,367,808,0.2385024498843459,6
12960,247,c3d9c68c-a1c6-11e6-b74c-603fd6bbc17f, boats ships ilegally pirate,6,9,36,0,1.927,0,0,2,RAND,367,808,0.2385024498843459,6
12959,228,1ee6a1e4-df6a-11e2-b2d4-ea6d8f477a01, airpots sercuity measures,1,30,2,0,0.079,0,0,6,BASE_GOOGLE,341,815,0.2894294411838796,6
12958,228,2f4afbb2e54faefc9172a2d843a68dce, airpots sercuity measures,1,29,17,1,1.582,0,1,6,BASE_GOOGLE,341,815,0.2894294411838796,6
12957,228,5f5a970dc772546bb26bc04576924760, airpots sercuity measures,1,28,43,0,4.506,0,0,6,BASE_GOOGLE,341,815,0.2894294411838796,6
12956,228,1d30ab72-c8be-11e3-a75e-463587891b57, airpots sercuity measures,1,26,8,0,0.0,0,1,6,BASE_GOOGLE,341,815,0.2894294411838796,6
12955,251,e250e5c8bb9da7dbd674b5b47a67c3c0, transport tunnel explosion,6,25,22,0,0.588,0,0,6,BASE_GOOGLE,363,793,0.7752387091786713,6
12954,251,253c7a6e-0a2d-11e6-a6b6-2e6de3695b0e, transport tunnel explosion,6,24,35,1,0.742,0,1,6,BASE_GOOGLE,363,793,0.7752387091786713,6
12953,251,046777b4-22df-11e2-bdfa-eebc58545bc7, transport tunnel explosion,6,23,27,0,0.0,0,1,6,BASE_GOOGLE,363,793,0.7752387091786713,6
12952,251,2e44b6aa-1467-11e6-8967-7ac733c56f12, transport tunnel explosion,6,22,36,1,7.084,0,1,6,BASE_GOOGLE,363,793,0.7752387091786713,6
12951,251,9ea9e25990e2a1ad12d3a695f8a81cea, transport tunnel explosion,6,21,3,0,0.0,0,1,6,BASE_GOOGLE,363,793,0.7752387091786713,6
12950,252,e83f96f14c9fc2ca09c64a65a9c8cd1b, airport security procedures,5,12,6,1,1.041,0,0,3,BASE,341,814,0.4382999807415574,12
12949,252,5d9d3259b1068d987537826300058fcb, airport security procedures,5,10,33,0,0.641,0,1,3,BASE,341,814,0.4382999807415574,12
12948,252,c79b3da6-6f1a-11e2-8b8d-e0b59a1b8e2a, airport security procedures,5,9,7,0,0.368,0,0,3,BASE,341,814,0.4382999807415574,12
12947,252,a4450c72-3e0d-11e6-a66f-aa6c1883b6b1, airport security procedures,5,8,47,0,6.3500000000000005,0,1,3,BASE,341,814,0.4382999807415574,12
12946,252,c027c948-7783-11e1-8ca7-e7ce935c8941, airport security procedures,5,7,35,0,0.938,0,0,3,BASE,341,814,0.4382999807415574,12
12945,252,27f8ada957dcc4724013c376818060f4, airport security procedures,5,6,17,0,0.0,0,0,3,BASE,341,814,0.4382999807415574,12
12944,252,5868fc7c007fc7fb66a04f5046f8ef80, airport security procedures,5,5,11,0,0.789,0,0,3,BASE,341,814,0.4382999807415574,12
12943,252,4d0dc5d1d779de995afbfc34ba0d984e, airport security procedures,5,4,2,0,0.0,0,1,3,BASE,341,814,0.4382999807415574,12
12942,252,4b0d8a8c-a763-11e3-b61e-8051b8b52d06, airport security procedures,5,3,39,0,0.0,0,1,3,BASE,341,814,0.4382999807415574,12
12941,252,3c448b57a3e7a896eceb7ac65711b923, airport security procedures,5,1,18,0,5.1610000000000005,0,0,3,BASE,341,814,0.4382999807415574,12
12940,253,228efe90e4e9ed86b376bbd3f7ff1d5e, tropical storm hit,2,11,17,0,0.04,0,0,3,RAND,408,799,0.5541431912151693,6
12939,253,0dfd9ac9940525e64dcc985d945b4385, tropical storm hit,2,10,13,0,0.016,0,1,3,RAND,408,799,0.5541431912151693,6
12938,253,cc5d5bb6f43d52b0341f91e4f23ee8c1, tropical storm hit,2,9,30,0,0.0,0,0,5,RAND,408,799,0.5541431912151693,6
12937,253,bbad73c002ed32a022f8b53949fe646b, tropical storm hit,2,8,1,1,2.061,0,1,3,RAND,408,799,0.5541431912151693,6
12936,241,65e5928fb0fc943a53d3f8f4e66f728f, carry on luggage airport,2,18,45,0,0.0,0,0,2,RAND,341,798,0.3911296106359335,6
12935,241,3cac8e5e-5c2f-11e3-be07-006c776266ed, carry on luggage airport,2,17,15,0,0.0,0,1,3,RAND,341,798,0.3911296106359335,6
12934,241,31539508-028e-11e2-8102-ebee9c66e190, carry on luggage airport,2,15,40,0,0.0,0,0,3,RAND,341,798,0.3911296106359335,6
12933,258,fc807596-c3ca-11e6-9578-0054287507db, fatal storm,1,5,12,0,7.906,0,0,6,BASE_GOOGLE,408,786,0.3436966791443692,6
12932,258,6943cafc-c2cc-11e1-99f6-7f2e755d43fd, fatal storm,1,4,6,0,1.52,0,0,6,BASE_GOOGLE,408,786,0.3436966791443692,6
12931,258,15cc57458b58fca3b818490c16d61cd4, fatal storm,1,3,22,0,0.756,0,0,6,BASE_GOOGLE,408,786,0.3436966791443692,6
12930,258,1f5fe03d5404e83566bb939b0bc32b64, fatal storm,1,2,16,1,3.26,0,0,6,BASE_GOOGLE,408,786,0.3436966791443692,6
12929,258,b33a4e51f42d394b9dc515fb22c9c62b, fatal storm,1,1,5,0,0.0,0,0,6,BASE_GOOGLE,408,786,0.3436966791443692,6
12928,244,d180a0fe-5aa1-11e3-bf7e-f567ee61ae21, train disaster,4,24,20,1,1.626,0,0,5,BASE_WAPO,363,788,0.5770557806483209,4
12927,244,6f5e5f90-e80c-11e2-a301-ea5a8116d211, train disaster,4,23,38,1,1.922,0,0,5,BASE_WAPO,363,788,0.5770557806483209,4
12926,244,1c3f797e-1501-11e5-89f3-61410da94eb1, train disaster,4,22,37,0,0.847,0,1,5,BASE_WAPO,363,788,0.5770557806483209,4
12925,253,32e9e008-2b5b-11e6-9b37-42985f6a265c, tropical storm hit,2,7,27,0,0.162,0,0,3,RAND,408,799,0.5541431912151693,6
12924,253,0704ae93a8dc2864110666c67b4d8eeb, tropical storm hit,2,6,34,0,0.0,0,0,6,RAND,408,799,0.5541431912151693,6
12923,253,fb3a4cd6dabb2433cea78e1158f7d57f, tropical storm hit,2,5,10,0,6.383,0,0,2,RAND,408,799,0.5541431912151693,6
12922,237,24c54772-12e4-11e6-8967-7ac733c56f12, transport tunnel explosion,6,45,24,0,0.396,0,1,3,RAND,363,822,0.7752387091786713,9
12921,237,91d9d1a4d7f399440c5f4487e77cf41a, transport tunnel explosion,6,44,44,0,0.016,0,0,3,RAND,363,822,0.7752387091786713,9
12920,237,a557e75e-8f3e-11e3-b46a-5a3d0d2130da, transport tunnel explosion,6,43,45,0,0.032,0,0,3,RAND,363,822,0.7752387091786713,9
12919,237,e4b0e17dfbcaaef18652d86ddc17b570, transport tunnel explosion,6,42,2,0,1.444,0,1,2,RAND,363,822,0.7752387091786713,9
12918,237,2e44b6aa-1467-11e6-8967-7ac733c56f12, transport tunnel explosion,6,41,36,0,0.0,0,1,5,RAND,363,822,0.7752387091786713,9
12917,244,8962e0d2-9d96-11e4-86a3-1b56f64925f6, train disaster,4,20,29,0,0.876,0,1,5,BASE_WAPO,363,788,0.5770557806483209,4
12916,244,4398c84e-81da-11e6-a52d-9a865a0ed0d4, train disaster,4,19,27,0,1.825,0,1,5,BASE_WAPO,363,788,0.5770557806483209,4
12915,244,48b16fcbd2105586217780dcfd356673, train disaster,4,17,9,0,0.0,0,1,5,BASE_WAPO,363,788,0.5770557806483209,4
12914,244,718acca0-54eb-11e6-b7de-dfe509430c39, train disaster,4,16,18,0,0.0,0,0,5,BASE_WAPO,363,788,0.5770557806483209,4
12913,235,08984aa8ce292211ddfd6dcd396bb986, deadly storm,5,40,41,0,0.0,0,1,6,BASE_GOOGLE,408,820,0.492006202774515,6
12912,235,5f2b32abbc823f735bf90cbd6cfcdff6, deadly storm,5,39,9,0,0.139,0,0,6,BASE_GOOGLE,408,820,0.492006202774515,6
12911,235,1ad67a3a-d5fe-11e3-aae8-c2d44bd79778, deadly storm,5,38,21,1,0.662,0,0,6,BASE_GOOGLE,408,820,0.492006202774515,6
12910,235,f7d1dd2f4c840e897057265614b03318, deadly storm,5,37,8,0,0.0,0,1,6,BASE_GOOGLE,408,820,0.492006202774515,6
12909,235,4a4957dcd5d241c7617389718322871d, deadly storm,5,36,13,0,0.0,0,0,6,BASE_GOOGLE,408,820,0.492006202774515,6
12908,235,77225881081c9d439da0832965820ef3, deadly storm,5,35,3,0,0.0,0,0,6,BASE_GOOGLE,408,820,0.492006202774515,6
12907,235,d59196122a942b6887523840fcb0e82e, deadly storm,5,34,7,0,0.0,0,0,6,BASE_GOOGLE,408,820,0.492006202774515,6
12906,235,52c6ed2d8c56d0ad237459cf97b89edf, deadly storm,5,33,38,0,0.0,0,0,6,BASE_GOOGLE,408,820,0.492006202774515,6
12905,235,190953ea-3c19-11e4-b0ea-8141703bbf6f, deadly storm,5,32,39,0,0.0,0,0,6,BASE_GOOGLE,408,820,0.492006202774515,6
12904,235,934689a6-56d2-11e4-ba4b-f6333e2c0453, deadly storm,5,31,34,0,0.0,0,0,6,BASE_GOOGLE,408,820,0.492006202774515,6
12903,237,10e54ffa-c549-11e6-bf4b-2c064d32a4bf, transport tunnel explosion,6,39,14,0,0.0,0,0,3,RAND,363,822,0.7752387091786713,9
12902,237,6aa768ab1d57fa7753a98db6edd13fd5, transport tunnel explosion,6,38,4,0,1.981,0,1,3,RAND,363,822,0.7752387091786713,9
12901,237,0c5862e0dc690affe1b12d144cb9c3ee, transport tunnel explosion,6,37,15,0,5.151,0,0,6,RAND,363,822,0.7752387091786713,9
12900,237,6bf715f661796dc8fc850be5b4f26cea, transport tunnel explosion,6,36,9,0,7.035,0,0,2,RAND,363,822,0.7752387091786713,9
12899,257,61b14f82-1ca7-11e7-855e-4824bbb5d748, instances of piracy,3,12,21,0,0.0,0,1,3,BASE,367,795,0.1794770986900752,12
12898,257,ba62668a-36fb-11e1-ac55-e75ea321c80a, instances of piracy,3,11,29,0,0.0,0,0,3,BASE,367,795,0.1794770986900752,12
12897,257,fca3a4fc-37c1-11e1-b32c-a37ca28b472a, instances of piracy,3,10,39,0,0.0,0,0,3,BASE,367,795,0.1794770986900752,12
12896,257,057faa18-a526-11e1-853a-2d746a04dab9, instances of piracy,3,9,11,1,0.012,0,1,3,BASE,367,795,0.1794770986900752,12
12895,257,dcedb128817e04d4b66d63dbb5fdbf0b, instances of piracy,3,8,38,0,0.0,0,0,3,BASE,367,795,0.1794770986900752,12
12894,257,0f6bfcefd3c4c02a0dc75ba2bd48303c, instances of piracy,3,7,8,1,0.008,0,1,3,BASE,367,795,0.1794770986900752,12
12893,257,46f908b60a1018896e58575c3194a48c, instances of piracy,3,6,46,0,0.0,0,0,3,BASE,367,795,0.1794770986900752,12
12892,257,97a4f83c-9ea3-11e1-8cd2-efc1c26d50d0, instances of piracy,3,5,23,0,0.0,0,0,3,BASE,367,795,0.1794770986900752,12
12891,257,9026cd30-4154-11e1-8f2d-87a67739d0d2, instances of piracy,3,4,25,0,0.0,0,0,3,BASE,367,795,0.1794770986900752,12
12890,257,227b335f09ed49b56d6f63ffb572f521, instances of piracy,3,3,1,1,1.483,0,1,3,BASE,367,795,0.1794770986900752,12
12889,257,da84799d4e3eeada416e0dc6f90b1b42, instances of piracy,3,2,24,2,2.711,0,0,3,BASE,367,795,0.1794770986900752,12
12888,257,82c6660d0e7ab2a4a46083b958b02f8d, instances of piracy,3,1,37,1,3.657,0,0,3,BASE,367,795,0.1794770986900752,12
12887,244,cd0c6458-b7bc-11e4-aa05-1ce812b3fdd2, train disaster,4,15,1,0,0.103,0,0,5,BASE_WAPO,363,788,0.5770557806483209,4
12886,244,7f65efd423af790093262e314dbde4f5, train disaster,4,14,17,0,1.027,0,1,5,BASE_WAPO,363,788,0.5770557806483209,4
12885,244,98f6c37e-9b7a-11e4-bcfb-059ec7a93ddc, train disaster,4,13,31,0,5.884,0,1,5,BASE_WAPO,363,788,0.5770557806483209,4
12884,244,4b6b7f53d12e7b327c53eea0f41a67b2, train disaster,4,12,8,0,0.0,0,0,5,BASE_WAPO,363,788,0.5770557806483209,4
12883,244,c4a7cb273b3c2355b875edefe0d428b9, train disaster,4,11,50,0,0.0,0,0,5,BASE_WAPO,363,788,0.5770557806483209,4
12882,242,287c2ddc-01bc-11e2-9367-4e1bafb958db, somali pirates,4,13,3,1,1.5710000000000002,0,1,3,RAND,367,790,0.6205601922318716,4
12881,242,17797f9e-0aa8-11e3-8974-f97ab3b3c677, somali pirates,4,12,43,0,0.033,0,1,3,RAND,367,790,0.6205601922318716,4
12880,242,6ad4ad33d3a49e0dab15cc8171f87ec9, somali pirates,4,11,10,0,0.544,0,1,6,RAND,367,790,0.6205601922318716,4
12879,242,aff1edb0ca2abd4209195fbc569a7272, somali pirates,4,10,11,0,0.661,0,0,5,RAND,367,790,0.6205601922318716,4
12878,252,e8b396d2774dff51cf163539e235176e, airports use security measures luggage,3,36,46,0,0.0,0,0,3,BASE,341,814,0.6470962195065267,12
12877,252,d4efd080-0dcb-11e7-9d5a-a83e627dc120, airports use security measures luggage,3,35,5,0,0.0,0,1,3,BASE,341,814,0.6470962195065267,12
12876,252,dee6a4a924bdfc3a3243cd01ec07df20, airports use security measures luggage,3,34,22,0,0.0,0,0,3,BASE,341,814,0.6470962195065267,12
12875,252,0fd2a9f4b453092cea3b67ff8a509b47, airports use security measures luggage,3,33,38,0,0.731,0,1,3,BASE,341,814,0.6470962195065267,12
12874,252,2861aed4b4d9e4cc8787f27467359594, airports use security measures luggage,3,32,33,1,0.529,0,1,3,BASE,341,814,0.6470962195065267,12
12873,252,21ce32305cfcef4b88a09e5850f652c3, airports use security measures luggage,3,31,4,0,0.267,0,1,3,BASE,341,814,0.6470962195065267,12
12872,252,346c3464036de7f07c70cf8a01eb23d8, airports use security measures luggage,3,30,43,0,0.0,0,0,3,BASE,341,814,0.6470962195065267,12
12871,252,1d7cab62-116f-11e5-adec-e82f8395c032, airports use security measures luggage,3,29,39,0,0.0,0,0,3,BASE,341,814,0.6470962195065267,12
12870,252,99adc1bc-10af-11e7-9d5a-a83e627dc120, airports use security measures luggage,3,28,31,0,6.261,0,1,3,BASE,341,814,0.6470962195065267,12
12869,252,3cac8e5e-5c2f-11e3-be07-006c776266ed, airports use security measures luggage,3,27,15,0,0.122,0,1,3,BASE,341,814,0.6470962195065267,12
12868,252,1c2a1c388c3b6aa0171217d615dfe163, airports use security measures luggage,3,26,7,0,2.165,0,1,3,BASE,341,814,0.6470962195065267,12
12867,252,e1b70d76-4e31-11e4-babe-e91da079cb8a, airports use security measures luggage,3,25,26,0,0.024,0,1,3,BASE,341,814,0.6470962195065267,12
12866,240,0632fd4c9c4056cbf792ba9128a6796c, carry on luggage airport,2,10,21,0,0.0,0,0,5,BASE_WAPO,341,800,0.3911296106359335,4
12865,240,3ff239fd7202a18291164ba06e66e274, carry on luggage airport,2,9,13,0,0.0,0,1,5,BASE_WAPO,341,800,0.3911296106359335,4
12864,240,d4fca5492d19eb81ebc5c7b453fef2d4, carry on luggage airport,2,8,3,1,0.852,0,0,5,BASE_WAPO,341,800,0.3911296106359335,4
12863,240,70b6ce46-aaa9-11e6-a31b-4b6397e625d0, carry on luggage airport,2,7,24,0,0.0,0,0,5,BASE_WAPO,341,800,0.3911296106359335,4
12862,249,a7e5815c-6653-11e3-8b5b-a77187b716a3, airports use security measures luggage,3,5,13,0,0.0,0,0,6,BASE_GOOGLE,341,797,0.6470962195065267,6
12861,249,4120d4ea1b766740ef0fbb9dc20b9e10, airports use security measures luggage,3,4,19,0,0.0,0,0,6,BASE_GOOGLE,341,797,0.6470962195065267,6
12860,249,0814a51a-6260-11e7-84a1-a26b75ad39fe, airports use security measures luggage,3,3,44,0,0.0,0,1,6,BASE_GOOGLE,341,797,0.6470962195065267,6
12859,249,e1b70d76-4e31-11e4-babe-e91da079cb8a, airports use security measures luggage,3,2,26,0,0.481,0,1,6,BASE_GOOGLE,341,797,0.6470962195065267,6
12858,249,27b173ebedcfed892cdbc8dfbfbb1cfa, airports use security measures luggage,3,1,49,1,3.569,0,0,6,BASE_GOOGLE,341,797,0.6470962195065267,6
12857,251,24c54772-12e4-11e6-8967-7ac733c56f12, transport tunnel explosion,6,20,24,0,0.0,0,1,6,BASE_GOOGLE,363,793,0.7752387091786713,6
12856,251,33df9b52-6d32-11e5-aa5b-f78a98956699, transport tunnel explosion,6,19,5,0,0.0,0,0,6,BASE_GOOGLE,363,793,0.7752387091786713,6
12855,251,9835030990f48116b79108c4613c84bb, transport tunnel explosion,6,18,29,0,0.0,0,1,6,BASE_GOOGLE,363,793,0.7752387091786713,6
12854,251,88ae94a8-2c61-11e3-8ade-a1f23cda135e, transport tunnel explosion,6,17,12,1,0.978,0,1,6,BASE_GOOGLE,363,793,0.7752387091786713,6
12853,251,6aa768ab1d57fa7753a98db6edd13fd5, transport tunnel explosion,6,16,4,0,0.0,0,1,6,BASE_GOOGLE,363,793,0.7752387091786713,6
12852,245,ceff02e3cfdf71227146c587f7e2775e, transport tunnel explosion,6,4,47,1,1.101,0,0,2,BASE_TIS,363,807,0.7752387091786713,2
12851,245,5d5aabe2-a370-11e5-ad3f-991ce3374e23, transport tunnel explosion,6,3,23,1,1.7599999999999998,0,1,2,BASE_TIS,363,807,0.7752387091786713,2
12850,237,5d5aabe2-a370-11e5-ad3f-991ce3374e23, transport tunnel explosion,6,35,23,0,0.065,0,1,3,RAND,363,822,0.7752387091786713,9
12849,237,cc8b7d07b9fcfd177a75ce1f514487e4, transport tunnel explosion,6,34,1,0,4.054,0,1,6,RAND,363,822,0.7752387091786713,9
12848,237,e250e5c8bb9da7dbd674b5b47a67c3c0, transport tunnel explosion,6,33,22,0,9.175,0,0,5,RAND,363,822,0.7752387091786713,9
12847,237,66a550f0148941b3fcae9afa640d15a2, transport tunnel explosion,6,32,25,0,0.0,0,0,5,RAND,363,822,0.7752387091786713,9
12846,237,6f5e5f90-e80c-11e2-a301-ea5a8116d211, transport tunnel explosion,6,31,26,0,0.0,0,0,3,RAND,363,822,0.7752387091786713,9
12845,228,51daa484f8aed231c78ae1542d786f37, airpots sercuity measures,1,25,11,0,0.162,0,0,6,BASE_GOOGLE,341,815,0.2894294411838796,6
12844,228,5963b7843d3b67507672e89208c4595b, airpots sercuity measures,1,24,39,0,0.095,0,0,6,BASE_GOOGLE,341,815,0.2894294411838796,6
12843,228,1ae1470e-bd38-11e4-b274-e5209a3bc9a9, airpots sercuity measures,1,22,31,0,5.25,0,0,6,BASE_GOOGLE,341,815,0.2894294411838796,6
12842,228,7ecbf330-b711-11e5-a76a-0b5145e8679a, airpots sercuity measures,1,21,27,0,1.843,0,0,6,BASE_GOOGLE,341,815,0.2894294411838796,6
12841,241,a7e5815c-6653-11e3-8b5b-a77187b716a3, carry on luggage airport,2,11,16,1,0.005,0,0,3,RAND,341,798,0.3911296106359335,6
12840,241,c7840394-8da7-11e5-ae1f-af46b7df8483, carry on luggage airport,2,10,47,1,0.001,0,0,3,RAND,341,798,0.3911296106359335,6
12839,241,de9add8b74ba9deaade379eac86c9c7b, carry on luggage airport,2,8,25,0,6.279999999999999,0,0,6,RAND,341,798,0.3911296106359335,6
12838,237,e46f5512-6b57-11e4-a31c-77759fc1eacc, transport tunnel explosion,6,28,10,0,6.964,0,1,2,RAND,363,822,0.7752387091786713,9
12837,237,0a787bf6-bbaa-11e4-8668-4e7ba8439ca6, transport tunnel explosion,6,27,11,0,0.0,0,0,5,RAND,363,822,0.7752387091786713,9
12836,237,fc959eee-4468-11e6-bc99-7d269f8719b1, transport tunnel explosion,6,26,39,0,0.0,0,1,5,RAND,363,822,0.7752387091786713,9
12835,228,1c2a1c388c3b6aa0171217d615dfe163, airpots sercuity measures,1,20,4,0,1.769,0,1,6,BASE_GOOGLE,341,815,0.2894294411838796,6
12834,228,e44ddc6f02f95bca53401fc34447865e, airpots sercuity measures,1,19,1,0,1.978,0,0,6,BASE_GOOGLE,341,815,0.2894294411838796,6
12833,228,5c8f5911c28c1dfb73e3a06150d04bef, airpots sercuity measures,1,18,10,0,1.677,0,0,6,BASE_GOOGLE,341,815,0.2894294411838796,6
12832,228,464944fe7e9a4c2f2f3e71f2cef4c449, airpots sercuity measures,1,17,42,0,0.211,0,0,6,BASE_GOOGLE,341,815,0.2894294411838796,6
12831,228,ecdfcb67e46db0b66a809f5b5d2c6a34, airpots sercuity measures,1,16,32,0,0.443,0,0,6,BASE_GOOGLE,341,815,0.2894294411838796,6
12830,250,e8023cac-5c14-11e7-9fc6-c7ef4bc58d13, airports use security measures luggage,3,29,12,0,0.0,0,1,3,RAND,341,818,0.6470962195065267,4
12829,250,a817091ff6e514c97fe2edb706547c2a, airports use security measures luggage,3,28,35,1,0.003,0,0,3,RAND,341,818,0.6470962195065267,4
12828,250,0bf6de6987f7f5d6ef2169c265e6f808, airports use security measures luggage,3,27,27,1,0.005,0,1,2,RAND,341,818,0.6470962195065267,4
12827,250,3109a76082f03c08b1fd47bb47a451f9, airports use security measures luggage,3,26,28,0,0.0,0,1,6,RAND,341,818,0.6470962195065267,4
12826,240,4be010428ba9bb4b23b7244bfc4192b8, carry on luggage airport,2,5,7,1,1.138,0,1,5,BASE_WAPO,341,800,0.3911296106359335,4
12825,240,cd09504e-466e-11e3-b6f8-3782ff6cb769, carry on luggage airport,2,4,31,0,0.095,0,0,5,BASE_WAPO,341,800,0.3911296106359335,4
12824,240,e2348b2b68e45646f93962a964d726cb, carry on luggage airport,2,1,6,0,0.0,0,1,5,BASE_WAPO,341,800,0.3911296106359335,4
12823,224,4aa741b8-b19f-11e4-886b-c22184f27c35, fire in transportation tunnels,5,48,8,0,0.441,0,1,3,BASE,363,811,0.8176278414979145,12
12822,224,050aa508-a0e9-11e4-b146-577832eafcb4, fire in transportation tunnels,5,45,26,0,4.646,0,1,3,BASE,363,811,0.8176278414979145,12
12821,224,42db65d8-b215-11e4-886b-c22184f27c35, fire in transportation tunnels,5,43,24,0,1.3969999999999998,0,1,3,BASE,363,811,0.8176278414979145,12
12820,224,ad4a61d0-a252-11e4-903f-9f2faf7cd9fe, fire in transportation tunnels,5,42,19,0,0.585,0,1,3,BASE,363,811,0.8176278414979145,12
12819,224,bfe05d92-ec41-11e5-b0fd-073d5930a7b7, fire in transportation tunnels,5,41,39,0,1.387,0,1,3,BASE,363,811,0.8176278414979145,12
12818,224,3b245fe0-9e54-11e4-96cc-e858eba91ced, fire in transportation tunnels,5,40,42,0,2.252,0,1,3,BASE,363,811,0.8176278414979145,12
12817,224,c6a64ddefc03eefb130c6a3e50f25ffe, fire in transportation tunnels,5,38,36,0,3.426,0,0,3,BASE,363,811,0.8176278414979145,12
12816,224,547b12b4-a308-11e4-9f89-561284a573f8, fire in transportation tunnels,5,37,7,0,1.608,0,1,3,BASE,363,811,0.8176278414979145,12
12815,247,dd4584494f0ec18ba05034245acb6623, boats ships ilegally pirate,6,8,19,0,0.235,0,0,3,RAND,367,808,0.2385024498843459,6
12814,247,348794b0-5c23-11e7-aa69-3964a7d55207, boats ships ilegally pirate,6,7,13,0,2.776,0,0,3,RAND,367,808,0.2385024498843459,6
12813,247,dd55ae18d214f0a5030e2ef8b555f9b5, boats ships ilegally pirate,6,6,20,2,3.555,0,1,3,RAND,367,808,0.2385024498843459,6
12812,244,1838869a-dcac-11e5-81ae-7491b9b9e7df, train disaster,4,10,21,0,0.315,0,0,5,BASE_WAPO,363,788,0.5770557806483209,4
